0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,1,2,3,4,5,6,7,8,9,10,11,12,13
Konaseema,45.62%,28.23%,26.15%,23.74%,58.53%,17.72%,2.41%,34.03%,63.57%,83.57%,16.43%,66.41%,33.59%,20.35%,61.27%,18.38%,Konaseema,99.12%,0.88%,24.16%,75.84%,undefined%,undefined%,undefined%,86.67%,13.33%,82.12%,17.88%,97.24%,2.76%
KRISHNA,0.10%,30.10%,69.80%,0.10%,63.10%,36.80%,11.10%,16.50%,72.40%,68.80%,31.20%,73.10%,26.90%,5.40%,70.50%,24.10%,KRISHNA,98.00%,2.00%,100.00%,0.00%,undefined%,undefined%,undefined%,48.60%,51.40%,48.37%,51.63%,85.35%,14.65%
ANANTAPUR,0.05%,4.42%,95.53%,16.00%,83.15%,0.85%,91.20%,8.09%,0.71%,11.02%,88.98%,27.86%,72.14%,1.04%,24.28%,74.68%,ANANTAPUR,99.58%,0.42%,94.87%,5.13%,undefined%,undefined%,undefined%,73.45%,26.55%,75.74%,24.26%,98.08%,1.92%
SPSR NELLORE,0.00%,1.46%,98.54%,19.12%,58.93%,21.94%,33.35%,40.45%,26.21%,50.09%,49.91%,47.71%,52.29%,7.07%,21.26%,71.67%,SPSR NELLORE,81.11%,18.89%,59.41%,40.59%,undefined%,undefined%,undefined%,74.34%,25.66%,21.62%,78.38%,88.90%,11.10%
Bapatla,0.21%,13.02%,86.78%,0.14%,23.40%,76.45%,87.41%,11.44%,1.16%,16.44%,83.56%,34.24%,65.76%,6.31%,39.06%,54.63%,Bapatla,94.61%,5.39%,91.81%,8.19%,undefined%,undefined%,undefined%,38.76%,61.24%,48.00%,52.00%,72.77%,27.23%
PRAKASAM,0.32%,3.98%,95.71%,45.91%,48.22%,5.87%,92.73%,5.78%,1.49%,79.87%,20.13%,18.95%,81.05%,1.81%,8.76%,89.43%,PRAKASAM,96.46%,3.54%,95.17%,4.83%,undefined%,undefined%,undefined%,41.06%,58.94%,73.86%,26.14%,90.71%,9.29%
Palnadu,4.49%,25.74%,69.77%,37.17%,58.36%,4.47%,84.25%,7.85%,7.90%,13.68%,86.32%,15.00%,85.00%,0.12%,11.56%,88.32%,Palnadu,98.65%,1.35%,99.77%,0.23%,undefined%,undefined%,undefined%,88.31%,11.69%,76.75%,23.25%,94.76%,5.24%
EAST GODAVARI,0.90%,93.91%,5.19%,0.14%,99.79%,0.07%,95.85%,3.80%,0.35%,98.69%,1.31%,66.32%,33.68%,11.76%,77.87%,10.37%,EAST GODAVARI,97.10%,2.90%,99.93%,0.07%,undefined%,undefined%,undefined%,97.72%,2.28%,92.67%,7.33%,97.99%,2.01%
Sri Sathya Sai,0.00%,5.14%,94.86%,69.06%,30.94%,0.00%,76.22%,23.66%,0.12%,5.26%,94.74%,28.43%,71.57%,0.12%,46.41%,53.47%,Sri Sathya Sai,99.52%,0.48%,97.37%,2.63%,undefined%,undefined%,undefined%,93.43%,6.57%,58.90%,41.10%,98.54%,1.46%
NAMSAI,0.00%,43.75%,56.25%,16.08%,82.52%,1.40%,13.85%,4.62%,81.54%,25.00%,75.00%,0.00%,100.00%,77.78%,22.22%,0.00%,NAMSAI,100.00%,0.00%,75.69%,24.31%,undefined%,undefined%,undefined%,72.14%,27.86%,90.38%,9.62%,62.50%,37.50%
UPPER SUBANSIRI,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,47.00%,51.00%,2.00%,100.00%,0.00%,22.00%,78.00%,99.00%,0.00%,1.00%,UPPER SUBANSIRI,100.00%,0.00%,100.00%,0.00%,undefined%,undefined%,undefined%,99.00%,1.00%,100.00%,0.00%,100.00%,0.00%
KAMLE,0.00%,95.24%,4.76%,0.00%,100.00%,0.00%,0.00%,100.00%,0.00%,100.00%,0.00%,28.57%,71.43%,100.00%,0.00%,0.00%,KAMLE,100.00%,0.00%,100.00%,0.00%,undefined%,undefined%,undefined%,100.00%,0.00%,100.00%,0.00%,100.00%,0.00%
