THIRUVARUR,0.02%,0.00%,99.98%,17.19%,70.30%,12.50%,75.52%,13.73%,10.75%,0.58%,99.42%,12.36%,87.64%,4.13%,62.09%,33.78%,THIRUVARUR,96.33%,3.67%,31.33%,68.67%,undefined%,undefined%,undefined%,97.26%,2.74%,19.98%,80.02%,75.77%,24.23%
DHARMAPURI,0.02%,0.31%,99.67%,1.33%,83.98%,14.70%,85.41%,10.04%,4.55%,5.37%,94.63%,10.78%,89.22%,4.78%,29.48%,65.75%,DHARMAPURI,86.18%,13.82%,99.96%,0.04%,undefined%,undefined%,undefined%,38.17%,61.83%,55.85%,44.15%,70.12%,29.88%
CUDDALORE,0.06%,0.18%,99.76%,6.22%,80.10%,13.67%,70.82%,24.92%,4.26%,2.29%,97.71%,14.52%,85.48%,21.26%,32.99%,45.76%,CUDDALORE,99.86%,0.14%,98.65%,1.35%,undefined%,undefined%,undefined%,96.16%,3.84%,73.73%,26.27%,99.19%,0.81%
KRISHNAGIRI,0.02%,0.00%,99.98%,27.73%,52.43%,19.84%,47.13%,36.02%,16.86%,12.08%,87.92%,2.00%,98.00%,8.11%,51.46%,40.43%,KRISHNAGIRI,99.13%,0.87%,99.54%,0.46%,undefined%,undefined%,undefined%,89.37%,10.63%,80.95%,19.05%,97.31%,2.69%
NAGAPATTINAM,0.03%,0.05%,99.92%,6.38%,38.54%,55.08%,32.95%,51.82%,15.23%,23.33%,76.67%,17.46%,82.54%,19.39%,50.99%,29.62%,NAGAPATTINAM,99.44%,0.56%,100.00%,0.00%,undefined%,undefined%,undefined%,99.82%,0.18%,70.05%,29.95%,99.81%,0.19%
NAMAKKAL,0.05%,0.37%,99.58%,23.36%,51.89%,24.75%,83.78%,12.54%,3.67%,5.67%,94.33%,6.41%,93.59%,5.89%,5.83%,88.29%,NAMAKKAL,97.19%,2.81%,84.66%,15.34%,undefined%,undefined%,undefined%,19.63%,80.37%,35.73%,64.27%,72.46%,27.54%
Ranipet,0.37%,0.28%,99.35%,11.63%,82.65%,5.72%,29.49%,52.44%,18.07%,28.88%,71.12%,7.53%,92.47%,12.40%,35.53%,52.07%,Ranipet,99.09%,0.91%,89.44%,10.56%,undefined%,undefined%,undefined%,6.72%,93.28%,84.35%,15.65%,26.22%,73.78%
THIRUVALLUR,0.05%,0.04%,99.91%,20.44%,78.26%,1.30%,50.44%,38.60%,10.96%,5.91%,94.09%,6.91%,93.09%,30.41%,52.81%,16.78%,THIRUVALLUR,96.17%,3.83%,94.82%,5.18%,undefined%,undefined%,undefined%,30.76%,69.24%,74.15%,25.85%,25.40%,74.60%
VILLUPURAM,0.24%,0.04%,99.73%,6.79%,91.17%,2.04%,36.40%,55.88%,7.72%,23.49%,76.51%,18.59%,81.41%,15.31%,44.34%,40.35%,VILLUPURAM,99.28%,0.72%,59.34%,40.66%,undefined%,undefined%,undefined%,41.27%,58.73%,59.84%,40.16%,65.91%,34.09%
SALEM,0.16%,0.12%,99.72%,1.76%,89.61%,8.63%,89.66%,9.21%,1.13%,0.75%,99.25%,2.67%,97.33%,2.58%,20.08%,77.34%,SALEM,99.96%,0.04%,99.95%,0.05%,undefined%,undefined%,undefined%,99.58%,0.42%,75.40%,24.60%,99.91%,0.09%
ERODE,0.00%,0.05%,99.95%,0.33%,78.01%,21.66%,98.62%,1.15%,0.24%,8.36%,91.64%,14.41%,85.59%,4.78%,14.45%,80.78%,ERODE,95.76%,4.24%,99.88%,0.12%,undefined%,undefined%,undefined%,33.84%,66.16%,53.35%,46.65%,53.33%,46.67%
