0,1,2,3,4,5,6,7,8,9,10,11,12,13
Soreng,44.00%,56.00%,88.38%,11.62%,undefined%,undefined%,undefined%,86.78%,13.22%,88.35%,11.65%,74.94%,25.06%
Gyalshing,100.00%,0.00%,20.10%,79.90%,undefined%,undefined%,undefined%,100.00%,0.00%,99.85%,0.15%,100.00%,0.00%
Gangtok,99.81%,0.19%,66.49%,33.51%,undefined%,undefined%,undefined%,97.90%,2.10%,98.23%,1.77%,84.48%,15.52%
Namchi,99.12%,0.88%,90.41%,9.59%,undefined%,undefined%,undefined%,67.09%,32.91%,89.95%,10.05%,47.09%,52.91%
Mangan,99.53%,0.47%,96.23%,3.77%,undefined%,undefined%,undefined%,73.65%,26.35%,98.82%,1.18%,87.59%,12.41%
Pakyong,100.00%,0.00%,98.28%,1.72%,undefined%,undefined%,undefined%,100.00%,0.00%,98.28%,1.72%,89.66%,10.34%
