0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,0,1,2,3,4,5,6,7,8,9,10,11,12,13
MOHLA MANPUR AMBAGARH CHOUKI,0.00%,8.13%,91.87%,1.20%,75.33%,23.47%,82.87%,13.73%,3.40%,60.13%,39.87%,49.52%,50.48%,44.20%,50.27%,5.53%,MOHLA MANPUR AMBAGARH CHOUKI,89.95%,10.05%,94.23%,5.77%,undefined%,undefined%,undefined%,64.20%,35.80%,75.60%,24.40%,90.88%,9.12%
JASHPUR,0.00%,5.35%,94.65%,0.00%,9.82%,90.18%,94.59%,5.40%,0.02%,0.12%,99.88%,0.00%,100.00%,99.53%,0.44%,0.03%,JASHPUR,100.00%,0.00%,100.00%,0.00%,undefined%,undefined%,undefined%,99.91%,0.09%,3.18%,96.82%,100.00%,0.00%
GARIYABAND,0.00%,0.05%,99.95%,0.05%,91.24%,8.71%,99.10%,0.77%,0.12%,75.46%,24.54%,67.84%,32.16%,46.84%,53.14%,0.02%,GARIYABAND,99.93%,0.07%,100.00%,0.00%,undefined%,undefined%,undefined%,99.68%,0.32%,41.62%,58.38%,99.95%,0.05%
KANKER,0.20%,71.66%,28.14%,0.09%,73.85%,26.07%,78.11%,21.20%,0.69%,36.51%,63.49%,54.64%,45.36%,68.02%,26.30%,5.67%,KANKER,99.70%,0.30%,99.99%,0.01%,undefined%,undefined%,undefined%,99.96%,0.04%,1.89%,98.11%,99.98%,0.02%
MAHASAMUND,0.13%,1.63%,98.23%,0.20%,98.17%,1.63%,94.99%,4.91%,0.10%,52.61%,47.39%,9.99%,90.01%,54.99%,43.14%,1.87%,MAHASAMUND,99.98%,0.02%,99.97%,0.03%,undefined%,undefined%,undefined%,96.96%,3.04%,70.75%,29.25%,99.73%,0.27%
BALODA BAZAR,0.22%,22.64%,77.14%,1.18%,92.70%,6.12%,88.18%,11.08%,0.74%,37.92%,62.08%,8.40%,91.60%,14.79%,53.74%,31.47%,BALODA BAZAR,99.16%,0.84%,90.03%,9.97%,undefined%,undefined%,undefined%,66.36%,33.64%,21.22%,78.78%,89.38%,10.62%
BASTAR,0.53%,8.24%,91.22%,0.49%,74.73%,24.78%,41.87%,52.11%,6.02%,27.96%,72.04%,0.84%,99.16%,87.71%,11.86%,0.43%,BASTAR,95.81%,4.19%,99.77%,0.23%,undefined%,undefined%,undefined%,94.09%,5.91%,38.70%,61.30%,91.61%,8.39%
KONDAGAON,0.34%,20.85%,78.81%,1.74%,61.54%,36.72%,52.56%,43.95%,3.49%,36.98%,63.02%,3.22%,96.78%,55.75%,42.69%,1.56%,KONDAGAON,46.51%,53.49%,99.86%,0.14%,undefined%,undefined%,undefined%,40.30%,59.70%,13.94%,86.06%,88.50%,11.50%
BALOD,0.88%,45.22%,53.90%,1.40%,77.33%,21.27%,89.82%,6.16%,4.02%,71.87%,28.13%,11.52%,88.48%,23.97%,62.57%,13.46%,BALOD,99.23%,0.77%,97.01%,2.99%,undefined%,undefined%,undefined%,91.26%,8.74%,68.53%,31.47%,99.04%,0.96%
MUNGELI,1.24%,34.74%,64.03%,0.18%,62.29%,37.53%,86.24%,13.21%,0.55%,16.61%,83.39%,89.32%,10.68%,4.63%,52.39%,42.97%,MUNGELI,95.73%,4.27%,99.95%,0.05%,undefined%,undefined%,undefined%,80.87%,19.13%,82.63%,17.37%,99.10%,0.90%
KABIRDHAM,0.44%,53.76%,45.80%,1.54%,96.46%,2.00%,96.43%,1.70%,1.88%,60.70%,39.30%,29.90%,70.10%,1.00%,55.51%,43.49%,KABIRDHAM,99.36%,0.64%,99.64%,0.36%,undefined%,undefined%,undefined%,90.21%,9.79%,49.96%,50.04%,98.10%,1.90%
Balrampur,0.08%,31.08%,68.83%,0.17%,66.93%,32.90%,98.79%,0.96%,0.25%,36.43%,63.57%,81.08%,18.92%,68.47%,23.30%,8.23%,Balrampur,99.93%,0.07%,99.95%,0.05%,undefined%,undefined%,undefined%,99.70%,0.30%,35.71%,64.29%,99.87%,0.13%
RAIPUR,0.47%,15.42%,84.12%,1.20%,78.88%,19.92%,48.55%,47.27%,4.18%,84.70%,15.30%,18.05%,81.95%,13.86%,70.50%,15.64%,RAIPUR,99.95%,0.05%,99.97%,0.03%,undefined%,undefined%,undefined%,99.77%,0.23%,96.85%,3.15%,99.98%,0.02%
Bilaspur,0.25%,14.68%,85.08%,0.35%,47.69%,51.96%,85.25%,14.33%,0.42%,38.56%,61.44%,4.64%,95.36%,12.48%,76.74%,10.78%,Bilaspur,99.58%,0.42%,100.00%,0.00%,undefined%,undefined%,undefined%,94.18%,5.82%,89.90%,10.10%,98.34%,1.66%
SURGUJA,0.10%,0.11%,99.79%,0.20%,99.60%,0.20%,54.94%,44.37%,0.69%,77.93%,22.07%,15.94%,84.06%,95.93%,3.84%,0.23%,SURGUJA,99.81%,0.19%,99.84%,0.16%,undefined%,undefined%,undefined%,99.33%,0.67%,69.62%,30.38%,99.70%,0.30%
RAJNANDGAON,0.00%,2.73%,97.27%,0.90%,28.33%,70.77%,54.73%,40.03%,5.23%,46.10%,53.90%,11.87%,88.13%,33.38%,49.57%,17.06%,RAJNANDGAON,97.20%,2.80%,89.06%,10.94%,undefined%,undefined%,undefined%,68.93%,31.07%,45.77%,54.23%,98.00%,2.00%
KORBA,0.18%,7.14%,92.68%,0.44%,99.00%,0.56%,96.46%,3.30%,0.23%,46.02%,53.98%,35.07%,64.93%,74.74%,25.07%,0.18%,KORBA,99.87%,0.13%,99.96%,0.04%,undefined%,undefined%,undefined%,99.90%,0.10%,9.03%,90.97%,99.83%,0.17%
