0,1,2,3,4,5,6,7,8,9,10,11,12,13
LUNGLEI,0.00%,0.00%,0.00%,0.00%,undefined%,undefined%,undefined%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SERCHHIP,0.00%,0.00%,0.00%,0.00%,undefined%,undefined%,undefined%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SAITUAL,100.00%,0.00%,0.00%,100.00%,undefined%,undefined%,undefined%,100.00%,0.00%,100.00%,0.00%,100.00%,0.00%
AIZAWL,100.00%,0.00%,100.00%,0.00%,undefined%,undefined%,undefined%,100.00%,0.00%,50.00%,50.00%,0.00%,0.00%
KOLASIB,100.00%,0.00%,100.00%,0.00%,undefined%,undefined%,undefined%,0.20%,99.80%,100.00%,0.00%,0.00%,100.00%
CHAMPHAI,100.00%,0.00%,100.00%,0.00%,undefined%,undefined%,undefined%,100.00%,0.00%,100.00%,0.00%,100.00%,0.00%
LAWNGTLAI,0.00%,0.00%,0.00%,0.00%,undefined%,undefined%,undefined%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
SAIHA,0.00%,0.00%,0.00%,0.00%,undefined%,undefined%,undefined%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%
